codigo,nombre,capitulo,escala,frecuencia
F099.DER.FLU.Z.40.R.55A.COM.Z.MMUSD.MLME.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.55A.VTA.Z.MMUSD.MLME.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.55A.NET.Z.MMUSD.MLME.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.TOT.Z.MMUSD.MLME.Z.Z.0.D,Compañías de seguros,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.COM.Z.MMUSD.MLME.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.VTA.Z.MMUSD.MLME.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.NET.Z.MMUSD.MLME.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.TOT.Z.MMUSD.MLME.Z.Z.0.D,Corredoras de bolsa y agencias de valores,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.COM.Z.MMUSD.MLME.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.VTA.Z.MMUSD.MLME.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.NET.Z.MMUSD.MLME.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.TOT.Z.MMUSD.MLME.Z.Z.0.D,Administradoras generales de fondos,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.COM.Z.MMUSD.MLME.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.VTA.Z.MMUSD.MLME.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.NET.Z.MMUSD.MLME.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.TOT.Z.MMUSD.MLME.Z.Z.0.D,Otros sectores,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.COM.Z.MMUSD.MLME.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.VTA.Z.MMUSD.MLME.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.NET.Z.MMUSD.MLME.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.Z.Z.0.D,No residentes,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.COM.Z.MMUSD.MLME.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.VTA.Z.MMUSD.MLME.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.Z.MMUSD.MLME.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,"Monto transado total, total, USD-CLP",Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Interbancario,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Residentes no bancos,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.42.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Fondos de pensiones,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.42.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.42.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.42.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.55A.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Empresas sector real,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.55A.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.55A.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.55A.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Compañías de seguros,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.44.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Corredoras de bolsa y agencias de valores,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.39.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Administradoras generales de fondos,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.38.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,Otros sectores,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.50.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.Z.Z.0.D,No residentes,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.COM.Z.MMUSD.CLPUSD.Z.Z.0.D,Compras,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.VTA.Z.MMUSD.CLPUSD.Z.Z.0.D,Ventas,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.Z.MMUSD.CLPUSD.Z.Z.0.D,Neto,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.MLME.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.MLME.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.MLME.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.MLME.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.MLME.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.MLME.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.MLME.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.MLME.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.MLME.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.MLME.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.MLME.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.MLME.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.MLME.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.MLME.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.MLME.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.MLME.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.MLME.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.MLME.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.MLME.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.MLME.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.MLME.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.MLME.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.Z.Z.TOT.Z.MMUSD.CLPUSD.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.C.P830.0.D,8 a 30 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.C.P3190.0.D,31 a 90 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.C.P91180.0.D,91 a 180 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.C.P181360.0.D,181 a 360 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.C.P361720.0.D,361 a 720 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.C.MA02.0.D,mayor a 2 años,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.NDF.MMUSD.CLPUSD.C.Z.0.D,"Monto transado neto, total, USD-CLP",Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.NDF.MMUSD.CLPUSD.C.P17.0.D,Hasta 7 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.NDF.MMUSD.CLPUSD.C.P835.0.D,8 a 35 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.NDF.MMUSD.CLPUSD.C.P3695.0.D,36 a 95 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.NDF.MMUSD.CLPUSD.C.P96185.0.D,96 a 185 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.NDF.MMUSD.CLPUSD.C.P186370.0.D,186 a 370 días,Derivados y Spot,nacional,D
F099.DER.FLU.Z.40.N.NR.NET.NDF.MMUSD.CLPUSD.C.MA01.0.D,Mayor a 370 días,Derivados y Spot,nacional,D
F099.DER.STO.Z.40.Z.Z.TOT.Z.MMUSD.MLME.Z.Z.0.M,"Monto vigente total, total, ME-ML",Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.40.TOT.Z.MMUSD.MLME.Z.Z.0.M,Interbancario,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.TOT.Z.MMUSD.MLME.Z.Z.0.M,Residentes no bancos,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.TOT.Z.MMUSD.MLME.Z.Z.0.M,Fondos de pensiones,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.TOT.Z.MMUSD.MLME.Z.Z.0.M,Empresas sector real,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.TOT.Z.MMUSD.MLME.Z.Z.0.M,Compañías de seguros,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.TOT.Z.MMUSD.MLME.Z.Z.0.M,Corredoras de bolsa y agencias de valores,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.TOT.Z.MMUSD.MLME.Z.Z.0.M,Administradoras generales de fondos,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.TOT.Z.MMUSD.MLME.Z.Z.0.M,Otros sectores,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.TOT.Z.MMUSD.MLME.Z.Z.0.M,No residentes,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.COM.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.VTA.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.NET.Z.MMUSD.MLME.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.40.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Interbancario,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Residentes no bancos,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.63.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Fondos de pensiones,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.42.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Empresas sector real,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.55A.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Compañías de seguros,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.44.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Corredoras de bolsa y agencias de valores,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.39.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Administradoras generales de fondos,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.38.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,Otros sectores,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.R.50.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.TOT.Z.MMUSD.CLPUSD.Z.Z.0.M,No residentes,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.COM.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente comprador,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.VTA.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente vendedor,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.N.NR.NET.Z.MMUSD.CLPUSD.Z.Z.0.M,Monto vigente neto,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.NET.Z.MMUSD.MLME.R.P17.0.M,Hasta 7 días,Derivados y Spot,nacional,M
F099.DER.STO.Z.40.Z.Z.NET.Z.MMUSD.MLME.R.P830.0.M,8 a 30 días,Derivados y Spot,nacional,M
