CAPÍTULO,NOMBRE CUADRO,CÓDIGO,NOMBRE DE LA SERIE,Frecuencia,Region_Id,Region_Name,Sector_Id,Sector_Name,Dominio,Unidad_Medida
Regionales,"PIB por actividad económica, Región del Biobío, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.04.Z.Z.08.0.T,Industria,T,08,Biobío,04,Industria,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región del Biobío, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.RB.Z.Z.08.0.T,Resto de bienes,T,08,Biobío,RB,Resto de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región del Biobío, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.COM.Z.Z.08.0.T,Comercio,T,08,Biobío,COM,Comercio,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región del Biobío, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.SERV.Z.Z.08.0.T,Servicios,T,08,Biobío,SERV,Servicios,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de la Araucanía, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.PB.Z.Z.09.0.T,Producción de bienes,T,09,La Araucanía,PB,Producción de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de la Araucanía, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.03.Z.Z.09.0.T,Minería,T,09,La Araucanía,03,Minería,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de la Araucanía, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.04.Z.Z.09.0.T,Industria,T,09,La Araucanía,04,Industria,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de la Araucanía, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.RB.Z.Z.09.0.T,Resto de bienes,T,09,La Araucanía,RB,Resto de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de la Araucanía, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.COM.Z.Z.09.0.T,Comercio,T,09,La Araucanía,COM,Comercio,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de la Araucanía, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.SERV.Z.Z.09.0.T,Servicios,T,09,La Araucanía,SERV,Servicios,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Ríos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.PB.Z.Z.14.0.T,Producción de bienes,T,14,Los Ríos,PB,Producción de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Ríos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.03.Z.Z.14.0.T,Minería,T,14,Los Ríos,03,Minería,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Ríos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.04.Z.Z.14.0.T,Industria,T,14,Los Ríos,04,Industria,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Ríos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.RB.Z.Z.14.0.T,Resto de bienes,T,14,Los Ríos,RB,Resto de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Ríos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.COM.Z.Z.14.0.T,Comercio,T,14,Los Ríos,COM,Comercio,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Ríos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.SERV.Z.Z.14.0.T,Servicios,T,14,Los Ríos,SERV,Servicios,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Lagos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.PB.Z.Z.10.0.T,Producción de bienes,T,10,Los Lagos,PB,Producción de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Lagos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.03.Z.Z.10.0.T,Minería,T,10,Los Lagos,03,Minería,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Lagos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.04.Z.Z.10.0.T,Industria,T,10,Los Lagos,04,Industria,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Lagos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.RB.Z.Z.10.0.T,Resto de bienes,T,10,Los Lagos,RB,Resto de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Lagos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.COM.Z.Z.10.0.T,Comercio,T,10,Los Lagos,COM,Comercio,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Los Lagos, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.SERV.Z.Z.10.0.T,Servicios,T,10,Los Lagos,SERV,Servicios,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Aysén del General Carlos Ibáñez del Campo, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.PB.Z.Z.11.0.T,Producción de bienes,T,11,Aysén,PB,Producción de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Aysén del General Carlos Ibáñez del Campo, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.03.Z.Z.11.0.T,Minería,T,11,Aysén,03,Minería,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Aysén del General Carlos Ibáñez del Campo, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.04.Z.Z.11.0.T,Industria,T,11,Aysén,04,Industria,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Aysén del General Carlos Ibáñez del Campo, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.RB.Z.Z.11.0.T,Resto de bienes,T,11,Aysén,RB,Resto de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Aysén del General Carlos Ibáñez del Campo, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.COM.Z.Z.11.0.T,Comercio,T,11,Aysén,COM,Comercio,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Aysén del General Carlos Ibáñez del Campo, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.SERV.Z.Z.11.0.T,Servicios,T,11,Aysén,SERV,Servicios,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Magallanes y de la Antártica Chilena, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.PB.Z.Z.12.0.T,Producción de bienes,T,12,Magallanes,PB,Producción de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Magallanes y de la Antártica Chilena, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.03.Z.Z.12.0.T,Minería,T,12,Magallanes,03,Minería,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Magallanes y de la Antártica Chilena, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.04.Z.Z.12.0.T,Industria,T,12,Magallanes,04,Industria,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Magallanes y de la Antártica Chilena, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.RB.Z.Z.12.0.T,Resto de bienes,T,12,Magallanes,RB,Resto de bienes,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Magallanes y de la Antártica Chilena, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.COM.Z.Z.12.0.T,Comercio,T,12,Magallanes,COM,Comercio,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"PIB por actividad económica, Región de Magallanes y de la Antártica Chilena, volumen a precios del año anterior encadenado, series empalmadas, referencia 2018 (miles de millones de pesos encadenados)",F035.PIB.FLU.R.CLP.2018.SERV.Z.Z.12.0.T,Servicios,T,12,Magallanes,SERV,Servicios,Cuentas Nacionales (PIB y Consumo),Pesos Chilenos (CLP)
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.15.0.T,Región de Arica y Parinacota,T,15,Arica y Parinacota,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.01.0.T,Región de Tarapacá,T,01,Tarapacá,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.02.0.T,Región de Antofagasta,T,02,Antofagasta,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.03.0.T,Región de Atacama,T,03,Atacama,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.04.0.T,Región de Coquimbo,T,04,Coquimbo,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.05.0.T,Región de Valparaíso,T,05,Valparaíso,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.13.0.T,Región Metropolitana de Santiago,T,13,Metropolitana de Santiago,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.06.0.T,Región del Libertador General Bernardo OHiggins,T,06,O'Higgins,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.07.0.T,Región del Maule,T,07,Maule,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.16.0.T,Región de Ñuble,T,16,Ñuble,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.08.0.T,Región del Biobío,T,08,Biobío,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.09.0.T,Región de La Araucanía,T,09,La Araucanía,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.14.0.T,Región de Los Ríos,T,14,Los Ríos,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.10.0.T,Región de Los Lagos,T,10,Los Lagos,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.11.0.T,Región de Aysén del General Carlos Ibáñez del Campo,T,11,Aysén,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.12.0.T,Región de Magallanes y de la Antártica Chilena,T,12,Magallanes,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PCF.V12.R.CLP.2018.Z.Z.Z.Z.0.T,Subtotal regionalizado,T,Nacional,Total Nacional,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"Producto interno bruto por región, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018 .",F035.PIB.V12.R.CLP.2018.Z.Z.Z.99.0.T,Extrarregional,T,Nacional,Total Nacional,Z,Total regional (sin desglose sectorial),Cuentas Nacionales (PIB y Consumo),No Especificada
